index	t вып-обр	t обработка	t под током	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	N2 (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	расход газ Ar	расход газ  N2	расход C пров.	сыпуч кварцит	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь (сух.)	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл FeMo	ферспл FeSi-75	ферспл FeV азот.	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл  Ni H1 пласт.	ферспл SiMn18	ферспл  ферванит	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Cr_1	химсталь первый Cu_1	химсталь первый Mn_1	химсталь первый Mo_1	химсталь первый N_1	химсталь первый Ni_1	химсталь первый P_1	химсталь первый S_1	химсталь первый Si_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2
3257	0.3111111111111111	0.09535804246131703	0.18270332302405495	0.1128539995581157	0.10284853054648807	0.43879010545209784	0.4626575532013063	0.21807832904351357	0.2040960619431828	0.49479203274274564	0.35	0.41284403669724773	0.19429917970394892	0.0	0.23954219022427856	0.2179487179487179	0.09518796061187836	0.0	0.0	0.0	0.07097386873389198	0.0	0.4077245313560587	0.3795774747860563	0.25	0.0	0.0	0.0	0.494741157053322	0.20816171218240567	0.0	0.22654095501342666	0.0	0.4654817047966091	0.20895408358163342	0.3333333333333333	0.5484429065743944	0.509157509157509	0.5344827586206897	0.7806451612903225	0.1904761904761905	0.5384615384615385	0.3559322033898305	0.46666666666666673	0.13888888888888887	0.7916666666666666	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.766666666666667	0.02406377150749593	0.5247524752475244	0.5585585585585585	0.6907216494845368	0.23809523809523808	0.4000000000000001	0.3760683760683762	0.5625	0.35999999999999993	0.5547945205479449	0.6666666666666666	0.12500000000000008	0.3166666666666667	0.6686046511627908	0.019083969465648856	0.2964169381107492	0.019512195121951213	0.3783783783783784	0.5044642857142857	0.6150720342651338	0.8006329113924051	0.09090909090909091	0.17445482866043616	0.014184397163120565	0.846153846153846	0.44569926936382226
3258	0.24444444444444444	0.09913637999280317	0.11426116838487975	0.11732557312551273	0.10764111600742228	0.5171850459950641	0.42269742183138603	0.2335958605093265	0.2161824840647627	0.47606741026292604	0.56875	0.4036697247706422	0.270402476059792	0.0	0.19327654079151513	0.17094017094017094	0.14016535579364583	0.0	0.0	0.0	0.07097386873389198	0.0	0.49199619122323274	0.3741824963059351	0.25	0.0	0.0	0.0	0.4760142824780747	0.21724589904073374	0.0	0.24214887296158616	0.0	0.42495865714581055	0.10864084345633739	0.3333333333333333	0.5034602076124567	0.5384615384615384	0.5172413793103448	0.7580645161290321	0.1904761904761905	0.4615384615384615	0.3135593220338983	0.4	0.13888888888888887	0.7893518518518519	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.746666666666667	0.03841577486767981	0.5148514851485145	0.5225225225225225	0.6391752577319595	0.23809523809523808	0.5	0.32478632478632485	0.43750000000000006	0.28	0.5479452054794517	0.3333333333333333	0.10000000000000007	0.18333333333333332	0.5058139534883721	0.022900763358778626	0.30944625407166126	0.07804878048780485	0.4054054054054053	0.3571428571428571	0.5971684079518842	0.7468354430379747	0.31818181818181823	0.26479750778816197	0.028368794326241138	0.6923076923076924	0.502759638694017
3259	0.23333333333333334	0.1080124746311623	0.20274914089347082	0.12783022228293986	0.10284853054648807	0.5488417096701818	0.4169888316356831	0.1777174050402727	0.20616543330696324	0.506106824829555	0.325	0.3119266055045872	0.2193242432733006	0.0	0.23854680539017323	0.22792022792022792	0.12288660432278439	0.0	0.0	0.0	0.07097386873389198	0.0	0.5264170100422193	0.41194734566678376	0.25	0.0	0.0	0.0	0.5060571083375585	0.22027396132684307	0.0	0.18491984048500115	0.0	0.41916965033855363	0.22858889143555658	0.6666666666666666	0.48788927335640125	0.5567765567765567	0.4655172413793104	0.829032258064516	0.1904761904761905	0.38461538461538464	0.27118644067796605	0.5333333333333333	0.13888888888888887	0.7962962962962962	0.33333333333333337	0.030769230769230767	0.4000000000000001	0.8000000000000005	0.06711978158804759	0.5346534653465344	0.45045045045045046	0.7113402061855678	0.19047619047619047	0.4000000000000001	0.27350427350427353	0.5625	0.35999999999999993	0.6164383561643832	0.6666666666666666	0.14999999999999994	0.16666666666666663	0.6802325581395349	0.011450381679389315	0.241042345276873	0.06341463414634146	0.3243243243243243	0.6116071428571429	0.5971684079518842	0.829113924050633	0.3636363636363637	0.14953271028037382	0.035460992907801414	0.846153846153846	0.502759638694017
3260	0.23333333333333334	0.09062012738395107	0.11998854639175256	0.10724678854322568	0.10318685078772076	0.54194413282477	0.5064234113683619	0.33089412520611555	0.20308293221299867	0.48893526603480814	0.70625	0.5045871559633027	0.48586115567290156	0.0	0.18455443635499938	0.19658119658119652	0.2379389360252678	0.0	0.04695304695304696	0.0	0.07097386873389198	0.0	0.5062392886655719	0.36878751782581387	0.25	0.0	0.0	0.0	0.4888836150634837	0.1793951204643669	0.0	0.34273323307194775	0.0	0.5098640903189123	0.10802964321185729	0.6666666666666666	0.46193771626297575	0.4725274725274724	0.4482758620689655	0.7000000000000002	0.14285714285714288	0.4615384615384615	0.3220338983050847	0.3333333333333334	0.08333333333333327	0.7824074074074072	0.16666666666666669	0.030769230769230767	0.6000000000000001	0.666666666666667	0.02406377150749593	0.5445544554455448	0.45045045045045046	0.8350515463917535	0.14285714285714285	0.4000000000000001	0.32478632478632485	0.375	0.07999999999999997	0.5547945205479449	0.3333333333333333	0.12500000000000008	0.23333333333333336	0.6279069767441863	0.022900763358778626	0.23778501628664497	0.019512195121951213	0.4054054054054053	0.45535714285714296	0.5792647816386346	0.680379746835443	0.1363636363636364	0.205607476635514	0.014184397163120565	0.4615384615384614	0.7065466720161411
3262	0.2	0.11035144548398705	0.2660366563573883	0.13059833925323328	0.24599616996244736	0.6252770922144941	0.6224980786809874	0.4119132281850621	0.20894830667221373	0.48581832534048464	0.425	0.4954128440366973	0.19906553373799815	0.0	0.23643902264868097	0.21225071225071213	0.11201771226853283	0.0	0.04419110301463243	0.0	0.07097386873389198	0.0	0.5845763245984379	0.5090569583089664	0.25	0.0	0.0	0.0	0.4857660650909915	0.16576884017687482	0.0	0.4259754621287986	0.0	0.6275738953998036	0.29100771640308654	0.3333333333333333	0.416955017301038	0.42857142857142844	0.37068965517241387	0.6064516129032256	0.14285714285714288	0.5384615384615385	0.22033898305084737	0.26666666666666666	0.25	0.7800925925925926	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.7600000000000003	0.0527677782278637	0.683168316831683	0.37837837837837834	0.7319587628865988	0.14285714285714285	0.5	0.22222222222222218	0.31250000000000006	0.39999999999999997	0.43835616438356123	0.3333333333333333	0.10000000000000007	0.2833333333333333	0.5096899224806202	0.0267175572519084	0.785016286644951	0.04878048780487804	0.3783783783783784	0.3973214285714286	0.5882165947952593	0.6265822784810128	0.2272727272727273	0.33956386292834884	0.049645390070921995	0.846153846153846	0.3152755680376627
3264	0.28888888888888886	0.08624205361640878	0.18270332302405495	0.10007807507983846	0.27414382779638163	0.47748625757235813	0.46075468980273876	0.2286329353238886	0.16252325348290292	0.4631887411668658	0.36875	0.3669724770642202	0.39583493843994466	0.0	0.23291454152807323	0.1666666666666667	0.1821081315414628	0.0	0.0	0.0	0.07097386873389198	0.0	0.4480799741093533	0.3741824963059351	0.25	0.0	0.0	0.0	0.46313416252251866	0.16122674674771081	0.0	0.23868044675088404	0.0	0.4635520358608568	0.20352968141187255	0.3333333333333333	0.5432525951557092	0.4908424908424907	0.4913793103448276	0.7774193548387095	0.14285714285714288	0.4615384615384615	0.28813559322033894	0.46666666666666673	0.16666666666666669	0.8009259259259259	0.16666666666666669	0.2769230769230769	0.4000000000000001	0.7133333333333336	0.03841577486767981	0.5049504950495052	0.49549549549549554	0.7938144329896917	0.19047619047619047	0.5	0.2905982905982906	0.43750000000000006	0.24000000000000005	0.4863013698630141	0.3333333333333333	0.10000000000000007	0.15	0.625968992248062	0.011450381679389315	0.36156351791530944	0.08292682926829266	0.2702702702702702	0.6696428571428571	0.5747888750603222	0.6740506329113926	0.09090909090909091	0.3333333333333333	0.04255319148936171	0.4615384615384614	0.6983951906832561
3265	0.2222222222222222	0.13500059985606336	0.35738831615120276	0.159770033478633	0.214127976820847	0.5381422481489792	0.4169888316356831	0.21048805345628988	0.17538137867555922	0.4846423763361214	0.25	0.3394495412844037	0.27082324221942244	0.0	0.20413810024346574	0.19943019943019943	0.18517371647984146	0.0	0.0	0.0	0.5205485356253011	0.0	0.1905172953603848	0.29325781910411636	0.25	0.0	0.0	0.0	0.48459024174496507	0.1793951204643669	0.0	0.2196041025920224	0.0	0.41916965033855363	0.34387653755061504	0.3333333333333333	0.48961937716262977	0.5421245421245421	0.4827586206896552	0.8129032258064515	0.14285714285714288	0.4615384615384615	0.27118644067796605	0.7333333333333333	0.22222222222222218	0.7916666666666666	0.33333333333333337	0.5538461538461539	0.4000000000000001	0.6399999999999995	0.12452779502878313	0.47524752475247495	0.4774774774774774	0.7216494845360821	0.14285714285714285	0.4000000000000001	0.27350427350427353	0.75	0.44	0.47945205479452013	0.6666666666666666	0.12500000000000008	0.15	0.4244186046511629	0.015267175572519085	0.3159609120521173	0.00975609756097561	0.3243243243243243	0.36160714285714285	0.561361155325385	0.680379746835443	0.09090909090909091	0.34890965732087226	0.049645390070921995	0.4615384615384614	0.7391525973476809
3266	0.1	0.09553796329614969	0.20532646048109965	0.10163957710247148	0.2833911243051714	0.5333674556876823	0.47597759699127984	0.18683368080872126	0.22955364090802294	1.0	0.3125	0.3944954128440367	0.4585109652481559	0.0	0.24779466300636405	0.19658119658119652	0.21294977395181766	0.0	0.0	0.0	0.07097386873389198	0.0	0.5062392886655719	0.29325781910411636	0.25	0.0	0.0	0.0	1.0	0.2429844284726632	0.0	0.19359090601175646	0.0	0.4789893873468753	0.23928489571395828	0.3333333333333333	0.4930795847750865	0.4908424908424907	0.4482758620689655	0.8322580645161289	0.09523809523809525	0.5384615384615385	0.23728813559322026	0.6000000000000001	0.22222222222222218	0.7592592592592591	0.16666666666666669	1.0	0.8000000000000002	0.6399999999999995	0.1532318017491509	0.5148514851485145	0.4414414414414416	0.824742268041237	0.14285714285714285	0.5	0.2393162393162393	0.6249999999999999	0.32	0.6438356164383559	0.6666666666666666	1.0	0.23333333333333336	0.6627906976744188	0.007633587786259542	0.34201954397394135	0.014634146341463412	0.3783783783783784	0.5223214285714286	0.561361155325385	0.6360759493670887	0.09090909090909091	0.3239875389408099	0.049645390070921995	0.4615384615384614	0.6820922280174861
3269	0.044444444444444446	0.08936068154012236	0.12027491408934707	0.10575626402076	0.20569706109297614	0.555152008077182	0.38654301725860113	0.26136385842100496	0.18708626045194207	0.46786955887044024	0.63125	0.5045871559633027	0.4640549045734778	0.0	0.20869375364515458	0.15669515669515668	0.21959187465163804	0.0	0.0	0.0	0.07097386873389198	0.0	0.5335385587633888	0.23391305582278263	0.25	0.0	0.0	0.0	0.46781588116633055	0.1793951204643669	0.0	0.2716304957525542	0.0	0.3882949473665166	0.12445564978225991	0.3333333333333333	0.4567474048442906	0.5677655677655675	0.6551724137931036	0.761290322580645	0.23809523809523808	0.5384615384615385	0.42372881355932196	0.4	0.19444444444444448	0.7800925925925926	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.7600000000000003	0.0527677782278637	0.5148514851485145	0.6576576576576576	0.804123711340206	0.23809523809523808	0.5	0.4273504273504274	0.43750000000000006	0.28	0.5136986301369859	0.6666666666666666	0.12500000000000008	0.24999999999999997	0.5968992248062016	0.019083969465648856	0.40716612377850164	0.024390243902439022	0.35135135135135137	0.5133928571428571	0.6016443145301966	0.449367088607595	0.18181818181818185	0.27725856697819307	0.021276595744680857	0.4615384615384614	0.42124482536516733
3271	0.07777777777777778	0.09961616912558476	0.1978808711340206	0.1178933922751234	0.20569706109297614	0.5602843841148755	0.5083262747669295	0.3844822105647493	0.19270158587136704	0.4780084019528864	0.4125	0.45871559633027525	0.40704978006240294	0.0	0.23425586733556858	0.19800569800569787	0.21294977395181766	0.0	0.0	0.0	0.07097386873389198	0.0	0.5287908596159425	0.23391305582278263	0.25	0.0	0.0	0.0	0.47795600910454045	0.1551706221754921	0.0	0.39822805244318166	0.0	0.5117937592546646	0.2199556879822752	0.3333333333333333	0.472318339100346	0.44688644688644674	0.5172413793103448	0.6096774193548388	0.1904761904761905	0.4615384615384615	0.2966101694915254	0.26666666666666666	0.11111111111111108	0.7777777777777778	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.5933333333333335	0.0527677782278637	0.4554455445544557	0.5315315315315317	0.6597938144329905	0.19047619047619047	0.5	0.2991452991452992	0.31250000000000006	0.28	0.43150684931506883	0.3333333333333333	0.10000000000000007	0.22499999999999998	0.6937984496124031	0.03053435114503817	0.21824104234527686	0.024390243902439022	0.4054054054054053	0.5178571428571429	0.6329756605783834	0.6487341772151899	0.18181818181818185	0.205607476635514	0.028368794326241138	0.846153846153846	0.3315785307034326
3272	0.05555555555555555	0.1033945066570709	0.13602520103092783	0.11924196179725433	0.13233117259176871	0.6250563719991025	0.5482864061368498	0.5753527790131464	0.26784132232830143	0.47411560524878754	0.7625	0.47706422018348627	0.3648432652765893	0.0	0.1956616485551335	0.2079772079772079	0.19316281662228274	0.0	0.08838220602926486	0.0	0.07097386873389198	0.0	0.5822024750247148	0.23930803430290387	0.25	0.0	0.0	0.0	0.4740617684814619	0.18847930732269494	0.0	0.5924599202425005	0.0	0.5523168069054633	0.13018565207426083	0.3333333333333333	0.4083044982698961	0.41391941391941395	0.5689655172413793	0.42903225806451606	0.23809523809523808	0.6153846153846153	0.45762711864406774	0.19999999999999996	0.16666666666666669	0.6990740740740741	0.0	0.5076923076923077	0.20000000000000004	0.726666666666667	0.0527677782278637	0.46534653465346504	0.5855855855855857	0.7216494845360821	0.28571428571428564	0.5	0.4615384615384616	0.31250000000000006	0.32	0.41780821917808253	0.3333333333333333	0.07500000000000005	0.22499999999999998	0.5348837209302326	0.015267175572519085	0.5276872964169381	0.04390243902439024	0.24324324324324326	0.5982142857142858	0.5434575290121354	0.5949367088607596	0.1363636363636364	0.4205607476635514	0.07092198581560284	0.30769230769230776	0.8369703733423007
3273	0.05555555555555555	0.10981168297948904	0.30011454810996563	0.12995954302931942	0.3755569528262977	0.6238571348440656	0.6129837616881493	0.6591293670592435	0.30982584946616687	0.4894543055953547	0.51875	0.908256880733945	0.17889124250002272	0.0	0.2713183531332006	0.21794871937321925	0.10017340682479714	0.0	0.0	0.0	0.5191258309832397	0.0	0.26054585778521955	0.23930803430290387	0.25	0.0	0.0	0.0	0.4873194463921641	0.21270380561156974	0.0	0.6774363624047025	0.0	0.6179255507210419	0.3638933455573382	0.0	0.4083044982698961	0.36996336996336976	0.7413793103448276	0.3193548387096773	0.1904761904761905	0.4615384615384615	0.28813559322033894	0.19999999999999996	0.25	0.6990740740740741	0.0	0.015384615384615384	0.20000000000000004	0.6733333333333329	0.03841577486767981	0.5049504950495052	0.7477477477477478	0.6701030927835048	0.19047619047619047	0.5	0.2905982905982906	0.25	0.44	0.5410958904109585	0.3333333333333333	0.10000000000000007	0.24999999999999997	0.625968992248062	0.015267175572519085	0.3745928338762215	0.024390243902439022	0.3243243243243243	0.5758928571428572	0.650879286891633	0.6930379746835442	0.1363636363636364	0.2834890965732087	0.035460992907801414	0.6153846153846154	0.5190626013597869
3280	0.35555555555555557	0.09181959949622168	0.17697594501718214	0.10866633556552399	0.09869936317304845	0.574419452546556	0.573023630318229	0.5141744180672891	0.24950798540230953	0.49859021286028643	0.45	0.3669724770642202	0.22402891088460117	0.0	0.1635668459045813	0.22222222222222213	0.10667616275469124	0.0	0.0	0.0	0.07097386873389198	0.0	0.5370993331239737	0.35260258238545006	0.25	0.0	0.0	0.0	0.49551784770390833	0.1839372138935309	0.0	0.5300282484498623	0.0	0.5774025030702433	0.14195125678050272	0.6666666666666666	0.472318339100346	0.39194139194139194	0.5862068965517242	0.4935483870967742	0.1904761904761905	0.846153846153846	0.27118644067796605	0.19999999999999996	0.3611111111111111	0.7592592592592591	0.33333333333333337	0.015384615384615384	0.20000000000000004	0.6200000000000002	0.009711768147312044	0.46534653465346504	0.5945945945945947	0.6288659793814441	0.19047619047619047	0.6000000000000001	0.2820512820512821	0.25	0.39999999999999997	0.4931506849315072	0.6666666666666666	0.10000000000000007	0.24999999999999997	0.4031007751937985	0.03816793893129771	0.26058631921824105	0.03414634146341462	0.2702702702702702	0.4241071428571428	0.5882165947952593	0.7594936708860759	0.2272727272727273	0.1370716510903427	0.04255319148936171	0.4615384615384614	0.7636070413463358
3284	0.32222222222222224	0.09301907160849225	0.09908362027491407	0.10007807507983846	0.12690658970354535	0.5345734238276868	0.5064234113683619	0.4227760481465642	0.40448450019292587	0.4848572911541601	0.68125	0.3486238532110092	0.4674416225538982	0.0	0.181715008016338	0.17806267806267806	0.21587601412026997	0.0	0.0	0.0	0.07097386873389198	0.0	0.5014915895181256	0.3472076039053289	0.25	0.0	0.0	0.0	0.481861037097766	0.3716770756323104	0.0	0.43117810144485186	0.0	0.5098640903189123	0.08763083505233402	0.3333333333333333	0.4377162629757785	0.44688644688644674	0.6206896551724139	0.5612903225806452	0.23809523809523808	0.5384615384615385	0.3220338983050847	0.4	0.19444444444444448	0.5671296296296295	0.16666666666666669	0.046153846153846156	0.20000000000000004	0.49333333333333407	0.03841577486767981	0.46534653465346504	0.6216216216216217	0.7422680412371142	0.23809523809523808	0.4000000000000001	0.32478632478632485	0.5	0.28	0.41095890410958935	0.3333333333333333	0.14999999999999994	0.19999999999999998	0.5096899224806202	0.011450381679389315	0.4723127035830619	0.16097560975609754	0.18918918918918917	0.6919642857142857	0.583740688216947	0.7531645569620254	0.2272727272727273	0.1370716510903427	0.04255319148936171	0.5384615384615384	0.7391525973476809
3286	0.25555555555555554	0.09541801619287515	0.059564719931271444	0.11292497705828308	0.07643576628283828	0.5807017051828585	0.5768293571153643	0.5368151101635952	0.2745883352122938	0.48878387949631535	0.6125	0.3486238532110092	0.3530030706232956	0.0	0.17004201765162955	0.1923076923076923	0.17521830680621786	0.0	0.0	0.0	0.07097386873389198	0.0	0.5430339570582817	0.22867035005516823	0.25	0.0	0.0	0.0	0.4857660650909915	0.20513364989629634	0.0	0.5525730188194262	0.0	0.5812618409417479	0.04652761861104744	0.3333333333333333	0.4134948096885813	0.38827838827838806	0.6034482758620688	0.42580645161290315	0.23809523809523808	0.4615384615384615	0.3220338983050847	0.26666666666666666	0.2777777777777778	0.7314814814814814	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6133333333333335	0.009711768147312044	0.48514851485148486	0.6126126126126125	0.6082474226804131	0.23809523809523808	0.6999999999999998	0.3333333333333334	0.31250000000000006	0.44	0.4863013698630141	0.3333333333333333	0.12500000000000008	0.325	0.558139534883721	0.011450381679389315	0.3648208469055375	0.07317073170731707	0.2702702702702702	0.5625	0.5703129684820097	0.6265822784810128	0.18181818181818185	0.2523364485981308	0.049645390070921995	0.38461538461538475	0.7717585226792208
3287	0.2222222222222222	0.10435408420295071	0.13888889003436422	0.1235006032900134	0.10284853054648807	0.6172593672874132	0.5235491819554706	0.5451245510067821	0.2708225104492476	0.4856385538260244	0.5875	0.3486238532110092	0.1520394379402251	0.0	0.22599847859468492	0.19373219373219364	0.08126896637146219	0.0	0.0	0.0	0.07097386873389198	0.0	0.5845763245984379	0.32562768998484387	0.25	0.0	0.0	0.0	0.4826377277483523	0.19907752532407766	0.0	0.5612440843461813	0.0	0.5272311107406832	0.15448086179234471	0.0	0.42906574394463665	0.4505494505494506	0.4827586206896552	0.4419354838709677	0.28571428571428575	0.6923076923076923	0.3135593220338983	0.3333333333333334	0.25	0.7129629629629627	0.0	0.030769230769230767	0.20000000000000004	0.5800000000000001	0.009711768147312044	0.4950495049504953	0.4774774774774774	0.7216494845360821	0.28571428571428564	0.6999999999999998	0.3162393162393163	0.375	0.35999999999999993	0.5616438356164388	0.3333333333333333	0.12500000000000008	0.2083333333333333	0.5135658914728684	0.015267175572519085	0.52442996742671	0.07317073170731707	0.21621621621621623	0.6517857142857143	0.5926925013735718	0.509493670886076	0.1363636363636364	0.4392523364485981	0.028368794326241138	0.30769230769230776	0.6902437093503713
3290	0.17777777777777778	0.08942065491183877	0.16867124914089346	0.1058272410950632	0.10284853054648807	0.5756043863585372	0.5444806793397146	0.5560613422517547	0.24211213837196524	0.4978089501884222	0.45625	0.3486238532110092	0.24220321656696336	0.0	0.23222383733363391	0.22222222222222213	0.11305505666687309	0.0	0.0	0.0	0.07097386873389198	0.0	0.539473182697697	0.22851807734266136	0.25	0.0	0.0	0.0	0.494741157053322	0.16576884017687482	0.0	0.5733835760836389	0.0	0.5484574690339586	0.18886087554435022	0.3333333333333333	0.44117647058823534	0.43589743589743574	0.37931034482758613	0.4451612903225806	0.14285714285714288	0.6923076923076923	0.25423728813559315	0.26666666666666666	0.16666666666666669	0.7546296296296295	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.6399999999999995	0.009711768147312044	0.5148514851485145	0.3873873873873873	0.7731958762886595	0.14285714285714285	0.7999999999999998	0.26495726495726496	0.31250000000000006	0.39999999999999997	0.6301369863013704	0.6666666666666666	0.12500000000000008	0.26666666666666666	0.625968992248062	0.007633587786259542	0.3355048859934854	0.03902439024390243	0.2702702702702702	0.6651785714285715	0.6374515671566957	0.5474683544303799	0.18181818181818185	0.12772585669781933	0.021276595744680857	0.846153846153846	0.2174577920430432
3291	0.2	0.09475830658510256	0.11397480068728517	0.11214422625989862	0.10284853054648807	0.5243857976217188	0.4740747335927122	0.3352598007694582	0.17995770722275276	0.5005528311986029	0.525	0.3577981651376147	0.33931492555340426	0.0	0.20965788708784927	0.20370370370370366	0.17041865361986744	0.0	0.0	0.0	0.07097386873389198	0.0	0.49437004079695585	0.23391305582278263	0.25	0.0	0.0	0.0	0.4974703617005211	0.15365659103243742	0.0	0.34793587238800083	0.0	0.47705971841112305	0.11910764764305906	0.3333333333333333	0.4948096885813148	0.5018315018315017	0.4396551724137932	0.6580645161290324	0.1904761904761905	0.6923076923076923	0.2796610169491525	0.46666666666666673	0.16666666666666669	0.7916666666666666	0.16666666666666669	0.030769230769230767	0.20000000000000004	0.7066666666666662	0.02406377150749593	0.5148514851485145	0.4414414414414416	0.6907216494845368	0.19047619047619047	0.6000000000000001	0.2820512820512821	0.5	0.35999999999999993	0.6027397260273977	0.6666666666666666	0.14999999999999994	0.3416666666666666	0.616279069767442	0.022900763358778626	0.34853420195439744	0.019512195121951213	0.35135135135135137	0.5267857142857143	0.6598311000482577	0.7310126582278481	0.2272727272727273	0.1900311526479751	0.014184397163120565	0.6923076923076924	0.4946081573611319
3304	0.43333333333333335	0.1500539762504498	0.3172966786941581	0.17758535024805375	0.17803608250558786	0.5385138546107248	0.28949698393165185	0.2473230129474366	0.2421746506319128	0.5072233005509388	0.46875	0.5045871559633027	0.31063148552020275	0.0	0.2051684794214269	0.2635327635327635	0.23539976466216633	0.0	0.0	0.0	0.07097386873389198	0.0	0.5228562356816345	0.23391305582278263	0.25	0.0	0.0	0.0	0.5041045943409457	0.2429844284726632	0.0	0.2508199384883415	0.0	0.28988183164314857	0.3074337229734892	0.3333333333333333	0.5190311418685122	0.652014652014652	0.6293103448275863	0.7516129032258063	0.3333333333333334	0.2307692307692307	0.42372881355932196	0.5333333333333333	0.22222222222222218	0.7546296296296295	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.7200000000000003	0.11017579166859924	0.5148514851485145	0.6306306306306307	0.7422680412371142	0.3333333333333333	0.4000000000000001	0.38461538461538464	0.5625	0.44	0.5753424657534243	0.3333333333333333	0.10000000000000007	0.3499999999999999	0.5930232558139535	0.015267175572519085	0.3713355048859935	0.03414634146341462	0.35135135135135137	0.5000000000000001	0.6866865395181321	0.7784810126582279	0.3636363636363637	0.19626168224299065	0.04255319148936171	0.7692307692307694	0.4946081573611319
3306	0.3888888888888889	0.12366558726160488	0.2448453608247423	0.14635531277644184	0.22629926733792644	0.6349282028270137	0.3599029296786542	0.24553948311264776	0.18214994751125763	0.4817227788080473	0.4125	0.47706422018348627	0.24304938753074137	0.0	0.22407111552721415	0.18376068376068364	0.15564810800767942	0.0	0.0	0.0	0.07097386873389198	0.0	0.6189971434174245	0.20693816342217639	0.25	0.0	0.0	0.0	0.4787434871252738	0.1793951204643669	0.0	0.2508199384883415	0.0	0.3612795822659842	0.2575445030178012	0.3333333333333333	0.39792387543252594	0.5970695970695971	0.5431034482758621	0.7548387096774195	0.28571428571428575	0.4615384615384615	0.4745762711864405	0.4	0.25	0.8078703703703702	0.16666666666666669	0.015384615384615384	0.4000000000000001	0.6333333333333335	0.0527677782278637	0.5247524752475244	0.5405405405405407	0.7113402061855678	0.28571428571428564	0.5	0.4700854700854702	0.43750000000000006	0.39999999999999997	0.5547945205479449	0.6666666666666666	0.10000000000000007	0.22499999999999998	0.4244186046511629	0.03435114503816794	0.41368078175895767	0.1219512195121951	0.29729729729729726	0.4107142857142858	0.6016443145301966	0.6170886075949367	0.40909090909090917	0.3115264797507788	0.028368794326241138	0.38461538461538475	0.7391525973476809
3308	0.5333333333333333	0.10381432169845267	0.2428407800687285	0.12286180706609952	0.32129271050936736	0.5154321853264529	0.2095767211918113	0.039330832052782774	0.08348620095751538	0.480930702812005	0.1375	0.43119266055045874	0.277533867746004	0.0	0.24312920884442046	0.14102564102564089	0.14869635226357836	0.0	0.0	0.0	0.07097386873389198	0.0	0.5074262134524335	0.20693816342217639	0.25	0.0	0.0	0.0	0.47795600910454045	0.12337596817134398	0.0	0.04755814190925354	0.0	0.2088357363415514	0.2738941095576438	0.3333333333333333	0.5224913494809688	0.7216117216117215	0.5689655172413793	0.987096774193548	0.3333333333333334	0.4615384615384615	0.40677966101694907	0.6666666666666666	0.2777777777777778	0.8703703703703702	0.16666666666666669	0.030769230769230767	0.4000000000000001	0.6200000000000002	0.03841577486767981	0.5247524752475244	0.5585585585585585	0.7628865979381452	0.38095238095238093	0.5	0.4017094017094017	0.6875	0.44	0.5753424657534243	0.6666666666666666	0.07500000000000005	0.2083333333333333	0.4728682170542637	0.015267175572519085	0.3387622149837134	0.04390243902439024	0.29729729729729726	0.45089285714285715	0.5971684079518842	0.8196202531645569	0.18181818181818185	0.102803738317757	0.014184397163120565	0.6153846153846154	0.6983951906832561
