index	DT	t вып-обр	t продувка	ПСН гр.	чист расход C	чист расход Cr	чист расход Mn	чист расход Si	чист расход V	температура первая	температура последняя	Ar (интенс.)	эл. энергия (интенс.)	произв жидкая сталь	произв количество обработок	расход газ Ar	сыпуч известь РП	сыпуч кокс пыль УСТК	сыпуч  кокс. мелочь КМ1	сыпуч  шпат плав.	ферспл CaC2	ферспл  FeV-80	ферспл  Mn5Si65Al0.5	ферспл SiMn18	ферспл  фх850А	эл. энергия	химсталь первый Al_1	химсталь первый C_1	химсталь первый Mn_1	химсталь первый N_1	химсталь первый S_1	химсталь первый Ti_1	химсталь первый V_1	химсталь последний Al	химсталь последний C	химсталь последний Ca	химсталь последний Cr	химсталь последний Cu	химсталь последний Mn	химсталь последний Mo	химсталь последний N	химсталь последний Ni	химсталь последний P	химсталь последний S	химсталь последний Si	химсталь последний Ti	химсталь последний V	химшлак первый Al2O3_1	химшлак первый CaO_1	химшлак первый FeO_1	химшлак первый MgO_1	химшлак первый MnO_1	химшлак первый R_1	химшлак первый SiO2_1	химшлак последний Al2O3	химшлак последний CaO	химшлак последний FeO	химшлак последний MgO	химшлак последний MnO	химшлак последний R	химшлак последний SiO2
4622	0.030978934324659233	0.42424242424242425	0.167511318467464	0.0661259572025066	0.3835886838324677	0.21282185087230335	0.37345757531253765	0.26778968731080477	0.48517245852571395	0.7753623188405797	0.7435897435897436	0.31573958663206786	0.1701118137251135	0.2117486338797814	0.0	0.2280219380555434	0.16712309042072926	0.19247779406975382	0.37281729746485104	0.13679245283018868	0.25	0.5091779660661164	0.23202458321053712	0.3804398079994442	0.2132107023411371	0.23144558294101358	0.2	0.5435630689206763	0.4538279400157853	0.35714285714285715	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8124253285543608	0.02857142857142857	0.5731523378582203	0.2294372294372294	0.43893129770992373	0.06666666666666667	0.4583333333333333	0.22222222222222224	0.33333333333333337	0.3703703703703703	0.7744945567651635	0.5	0.3820224719101124	0.2	0.5434027777777778	0.010067114093959734	0.21657754010695188	0.0017699115044247779	0.14772727272727276	0.676829268292683	0.35211267605633806	0.7056962025316457	0.1219512195121951	0.2037037037037037	0.049645390070921995	0.4666666666666665	0.8850174216027874
4623	0.02973977695167286	0.050505050505050504	0.1433880668964119	0.10876530785195464	0.06099016465907835	0.007498487849425382	0.055611152887133315	0.07565466902014957	0.4016888624476349	0.8792270531400966	0.7743589743589744	0.33901112338191164	0.15549524715943863	0.20491803278688525	0.0	0.21110286736786973	0.17743735555483783	0.2228981511424686	0.038354661029322716	0.03036794990858262	0.2216920085681182	0.4372565996001205	0.09800534381002306	0.06812744963404141	0.007525083612040134	0.10599556909443368	0.0	0.5565669700910274	0.4056827150749802	0.39285714285714285	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.02127659574468085	0.8375149342891278	0.014285714285714285	0.579185520361991	0.3852813852813853	0.44529262086514004	0.16666666666666666	0.4583333333333333	0.34722222222222227	0.22222222222222224	0.5555555555555556	0.8040435458786936	0.25	0.4044943820224719	0.15135135135135133	0.4861111111111112	0.006711409395973154	0.4385026737967914	0.007079646017699113	0.09090909090909093	0.7713414634146343	0.4295774647887324	0.6455696202531644	0.07317073170731707	0.2839506172839506	0.028368794326241138	0.6	0.7735191637630662
4624	0.03593556381660471	0.45454545454545453	0.1630515576728157	0.10876530785195464	0.4360039783401481	0.21449114650663567	0.36554197767956625	0.2895274274555951	0.47654502625394357	0.8526570048309179	0.7564102564102564	0.4818782045117239	0.1819286433507711	0.23497267759562845	0.0	0.31301008161305804	0.23803366321772598	0.19247779406975382	0.44701083483099635	0.13679245283018868	0.25	0.4993352691260783	0.2576237637701859	0.3719989334490279	0.21488294314381268	0.19011354195513708	0.0	0.527958387516255	0.4554064719810576	0.3214285714285714	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8363201911589009	0.02857142857142857	0.574660633484163	0.25541125541125537	0.43193384223918585	0.1	0.4583333333333333	0.2430555555555556	0.27777777777777773	0.4814814814814815	0.791601866251944	0.5	0.3707865168539326	0.24324324324324326	0.5260416666666667	0.020134228187919465	0.22994652406417113	0.0017699115044247779	0.125	0.7073170731707318	0.3380281690140845	0.5759493670886077	0.19512195121951217	0.16049382716049385	0.021276595744680857	0.6	0.7526132404181185
4625	0.05947955390334572	0.26262626262626265	0.16224069207378877	0.038579152583865385	0.36327218477179796	0.21699508995813419	0.4638382382485209	0.29577566873875494	0.4715897059569581	0.785024154589372	0.7307692307692307	0.38380568864245534	0.18764597233696947	0.2636612021857923	0.0	0.258019464932571	0.16841237356249283	0.19247779406975382	0.3649033201457955	0.13679245283018868	0.25	0.4936826905793114	0.2410595881139426	0.46991307823385686	0.21739130434782605	0.2635696482968707	0.2	0.5903771131339403	0.44593528018942385	0.39285714285714285	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8303464755077659	0.02857142857142857	0.583710407239819	0.38095238095238093	0.45038167938931306	0.1	0.5	0.3888888888888889	0.33333333333333337	0.4444444444444445	0.8009331259720062	0.5	0.3932584269662921	0.2702702702702703	0.5972222222222224	0.0033557046979865775	0.2807486631016043	0.0	0.17045454545454544	0.6402439024390244	0.45774647887323944	0.6265822784810128	0.04878048780487804	0.25	0.028368794326241138	0.6	0.7735191637630662
4626	0.026022304832713755	0.31313131313131315	0.18589093857693087	0.2242218519839418	0.3118355619405459	0.18444382508865353	0.29922109342251024	0.20881831282562907	0.46727298112629634	0.7415458937198067	0.7487179487179487	0.2192810361157135	0.1992240884712429	0.23087431693989058	0.0	0.19268537511456377	0.20322301839010937	0.19247779406975382	0.3144517147368166	0.13679245283018868	0.25	0.488757941039168	0.18534372454294235	0.3078482868658641	0.18478260869565216	0.3208252561617281	0.2	0.6358907672301692	0.47829518547750594	0.39285714285714285	0.29729729729729737	0.42857142857142855	0.03614457831325301	0.06382978723404255	0.8470728793309439	0.014285714285714285	0.5806938159879337	0.277056277056277	0.4421119592875319	0.13333333333333333	0.4583333333333333	0.3055555555555556	0.3888888888888889	0.4444444444444445	0.7791601866251945	0.5	0.3932584269662921	0.3405405405405405	0.5989583333333334	0.020134228187919465	0.20855614973262032	0.0017699115044247779	0.17045454545454544	0.6493902439024392	0.19718309859154928	0.4113924050632911	0.024390243902439022	0.404320987654321	0.04255319148936171	0.3333333333333333	0.7979094076655052
4627	0.028500619578686492	0.43434343434343436	0.19798635029393877	0.03411625096596082	0.42195822742844513	0.19279030326031527	0.4395377012772762	0.40641494632183034	0.4648998731212888	0.8695652173913043	0.717948717948718	0.3337633041467168	0.192602192201705	0.2390710382513661	0.0	0.2796083737034289	0.27800144061239673	0.19247779406975377	0.4331613745226493	0.13679245283018868	0.25	0.4860506892201388	0.3675496567616188	0.4429022796725247	0.19314381270903	0.18145942952090832	0.2	0.5240572171651496	0.4451460142067877	0.35714285714285715	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8100358422939068	0.02857142857142857	0.5806938159879337	0.277056277056277	0.4440203562340968	0.15000000000000002	0.5	0.34722222222222227	0.3888888888888889	0.2962962962962963	0.7978227060653188	0.5	0.3932584269662921	0.2216216216216216	0.48958333333333337	0.016778523489932886	0.43048128342245995	0.023008849557522124	0.1022727272727273	0.7347560975609757	0.323943661971831	0.6139240506329113	0.09756097560975609	0.39197530864197533	0.04255319148936171	0.4000000000000001	0.8745644599303136
4628	0.028500619578686492	0.5454545454545454	0.15764578674234744	0.10876530785195464	0.3870980218808707	0.20697931615214016	0.3164781127974	0.222242118816778	0.4655497511930246	0.7536231884057971	0.7384615384615385	0.4038323565485512	0.22169959192630592	0.1844262295081967	0.0	0.26501694816625204	0.32570491685764924	0.19247779406975382	0.39458073509225366	0.08490566037735849	0.25	0.4867921225072598	0.1958845635969154	0.3247300359666967	0.20735785953177255	0.26280808640265857	0.2	0.5513654096228869	0.4696132596685083	0.35714285714285715	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8363201911589009	0.02857142857142857	0.5776772247360483	0.25974025974025966	0.43956743002544535	0.11666666666666667	0.5	0.3125	0.27777777777777773	0.4814814814814815	0.7807153965785382	0.5	0.4044943820224719	0.17297297297297298	0.513888888888889	0.0033557046979865775	0.411764705882353	0.01061946902654867	0.09090909090909093	0.7804878048780489	0.23943661971830987	0.7120253164556962	0.04878048780487804	0.3425925925925926	0.007092198581560285	0.4000000000000001	0.9303135888501742
4630	0.04956629491945477	0.43434343434343436	0.17379552685992294	0.10876530785195464	0.3514089954691126	0.15606579930500372	0.14822016757312162	0.26008970521773983	0.477838765007862	0.7608695652173914	0.7282051282051282	0.3085742205927329	0.21560570438576604	0.2540983606557376	0.0	0.23379740758521358	0.1632552409954385	0.19247779406975382	0.3639140729809136	0.1320754716981132	0.25	0.5008113335600716	0.2771996077275644	0.15591254495837084	0.1563545150501672	0.25263085018000553	0.2	0.5994798439531861	0.5169692186266771	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8339307048984468	0.04285714285714285	0.5731523378582203	0.277056277056277	0.4376590330788805	0.1	0.4583333333333333	0.33333333333333337	0.5	0.4814814814814815	0.7853810264385693	0.5	0.4157303370786517	0.23783783783783785	0.5989583333333334	0.0302013422818792	0.25668449197860965	0.01238938053097345	0.15909090909090912	0.6737804878048782	0.38732394366197187	0.8481012658227849	0.07317073170731707	0.154320987654321	0.014184397163120565	0.7333333333333334	0.8048780487804879
4631	0.03717472118959108	0.41414141414141414	0.1789985809852017	0.10876530785195464	0.44518731351530555	0.19612889452897994	0.4028648631730498	0.2258938545104159	0.47051033670586906	0.7342995169082126	0.7205128205128205	0.41515524853271724	0.21225690881025536	0.2609289617486338	0.0	0.3046014635068883	0.16712309042072926	0.19247779406975382	0.45888180080957963	0.2169811320754717	0.25	0.49245150319427544	0.17932038794067207	0.41082695638094285	0.19648829431438122	0.3069094433674882	0.2	0.5175552665799741	0.452249408050513	0.35714285714285715	0.3243243243243243	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8410991636798089	0.05714285714285714	0.5731523378582203	0.35930735930735924	0.4382951653944021	0.1	0.5	0.43750000000000006	0.33333333333333337	0.4814814814814815	0.7698289269051324	0.5	0.3932584269662921	0.27567567567567564	0.529513888888889	0.03691275167785235	0.23796791443850268	0.01415929203539823	0.15909090909090912	0.6402439024390244	0.4366197183098592	0.7436708860759493	0.17073170731707316	0.23148148148148148	0.028368794326241138	0.7333333333333334	0.7595818815331011
4632	0.04708798017348203	0.35353535353535354	0.18514764524630042	0.05601112074472913	0.4751906287987623	0.2028060770663093	0.3851985547012203	0.39870856889480105	0.46274715200866406	0.8405797101449275	0.7205128205128205	0.472472859331698	0.2011243960581812	0.2185792349726776	0.0	0.34993235281281365	0.35922627854350225	0.19247779406975382	0.4915269572506836	0.1320754716981132	0.25	0.48359511659031584	0.37206715921332156	0.3888806825498605	0.2031772575250836	0.2051370811409582	0.2	0.4902470741222367	0.4546172059984215	0.3214285714285714	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8076463560334528	0.02857142857142857	0.574660633484163	0.23809523809523808	0.44147582697201027	0.06666666666666667	0.4166666666666667	0.27777777777777785	0.3888888888888889	0.4074074074074074	0.7838258164852256	0.5	0.3707865168539326	0.2	0.4618055555555556	0.0033557046979865775	0.411764705882353	0.01238938053097345	0.07954545454545454	0.8048780487804879	0.2676056338028169	0.6360759493670887	0.09756097560975609	0.3425925925925926	0.049645390070921995	0.3333333333333333	0.9337979094076656
4633	0.03593556381660471	0.3838383838383838	0.16413271153456313	0.1899378033600467	0.46560393413636864	0.16357762965949926	0.39797211965473117	0.3007384478950825	0.4714528103446248	0.751207729468599	0.7128205128205128	0.4213835709154548	0.21520696694975697	0.23224043715846993	0.0	0.2842782117866131	0.23416581379243526	0.19247779406975382	0.485591474261392	0.08962264150943396	0.25	0.49589338616017686	0.26214126622188866	0.4040742567406098	0.16387959866220733	0.2698698421489892	0.2	0.5071521456436932	0.4554064719810576	0.2857142857142857	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8351254480286738	0.014285714285714285	0.5806938159879337	0.2987012987012987	0.44083969465648865	0.11666666666666667	0.4583333333333333	0.34722222222222227	0.27777777777777773	0.5555555555555556	0.7931570762052876	0.5	0.3932584269662921	0.16216216216216217	0.5659722222222222	0.03355704697986577	0.3074866310160428	0.01061946902654867	0.125	0.7256097560975611	0.23943661971830987	0.8639240506329114	0.024390243902439022	0.13271604938271606	0.007092198581560285	0.6	0.8885017421602788
4634	0.03345724907063197	0.3838383838383838	0.18730995337522804	0.1960430393734542	0.45982981544922086	0.20447537270064164	0.3563396607287646	0.2599170312007027	0.4737040662111818	0.748792270531401	0.7153846153846154	0.5024983656040896	0.2218995760905377	0.2363387978142076	0.0	0.3725977974657763	0.23803366321772598	0.19247779406975382	0.4747097554476907	0.08018867924528303	0.25	0.4993352691260783	0.2275070807588344	0.3635580588986116	0.20484949832775917	0.2700775408474107	0.2	0.5058517555266581	0.4601420678768745	0.3214285714285714	0.2702702702702703	0.2857142857142857	0.024096385542168672	0.06382978723404255	0.8506571087216248	0.07142857142857142	0.5776772247360483	0.31601731601731603	0.44083969465648865	0.1	0.4583333333333333	0.3402777777777778	0.3888888888888889	0.3703703703703703	0.7760497667185072	0.5	0.3932584269662921	0.2054054054054054	0.6041666666666666	0.010067114093959734	0.2647058823529412	0.005309734513274335	0.125	0.7560975609756099	0.35211267605633806	0.6772151898734177	0.2195121951219512	0.20679012345679013	0.028368794326241138	0.4666666666666665	0.8780487804878049
4635	0.03469640644361834	0.42424242424242425	0.1805527399148591	0.13732114998459996	0.4950657531218919	0.16691622092816394	0.2955802930242425	0.33362325513971675	0.47840590397324256	0.7584541062801933	0.7153846153846154	0.49420439678766115	0.2158132145902484	0.26502732240437143	0.0	0.35514045883705025	0.22256226551656305	0.19247779406975382	0.519225877867378	0.1320754716981132	0.25	0.5047497727641365	0.32237463224459156	0.3010955872255311	0.1672240802675585	0.2608003323179175	0.2	0.48114434330299094	0.4775059194948698	0.2857142857142857	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8207885304659498	0.014285714285714285	0.5731523378582203	0.26839826839826836	0.43575063613231557	0.15000000000000002	0.4583333333333333	0.45833333333333337	0.33333333333333337	0.4444444444444445	0.7682737169517887	0.5	0.3932584269662921	0.18378378378378377	0.3576388888888889	0.010067114093959734	0.2486631016042781	0.01238938053097345	0.1022727272727273	0.6310975609756098	0.3098591549295775	0.7088607594936708	0.07317073170731707	0.20679012345679013	0.014184397163120565	0.4666666666666665	0.8954703832752613
4636	0.027261462205700124	0.5050505050505051	0.15933509020879788	0.027944591979048153	0.4823240137031716	0.20531002051780778	0.3597450530189886	0.3282895466134575	0.47477290503055286	0.8188405797101449	0.7256410256410256	0.47517277046763506	0.19345706106241284	0.23497267759562845	0.0	0.30583802499308976	0.2302979643671445	0.19247779406975382	0.49944093456973915	0.08490566037735849	0.25	0.5005664565111141	0.3012929541366456	0.36524623380869486	0.20568561872909696	0.18194405981722514	0.2	0.4993498049414825	0.4664561957379637	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8291517323775388	0.05714285714285714	0.5776772247360483	0.25974025974025966	0.44529262086514004	0.1	0.5	0.3055555555555556	0.4444444444444445	0.4814814814814815	0.7853810264385693	0.5	0.3932584269662921	0.2054054054054054	0.4288194444444445	0.010067114093959734	0.28342245989304815	0.005309734513274335	0.1022727272727273	0.676829268292683	0.295774647887324	0.740506329113924	0.04878048780487804	0.24074074074074076	0.021276595744680857	0.4000000000000001	0.9337979094076656
4637	0.0322180916976456	0.5050505050505051	0.18203932698155278	0.07833872417731721	0.43800419935904517	0.20447537270064164	0.4029424408450188	0.4315613994696137	0.46964608913130373	0.8115942028985508	0.7205128205128205	0.6165526145252738	0.2020932738536043	0.22267759562841524	0.0	0.4328401635170718	0.3566477122599751	0.19247779406975382	0.4499785763256422	0.08490566037735849	0.25	0.4946621987751411	0.40368967637524067	0.4057624316506931	0.20484949832775917	0.22438382719468292	0.2	0.504551365409623	0.45067087608524076	0.35714285714285715	0.2702702702702703	0.14285714285714285	0.03614457831325301	0.0425531914893617	0.8231780167264038	0.04285714285714285	0.5806938159879337	0.277056277056277	0.4427480916030535	0.11666666666666667	0.4583333333333333	0.3888888888888889	0.33333333333333337	0.4444444444444445	0.7853810264385693	0.5	0.4157303370786517	0.18378378378378377	0.46701388888888895	0.010067114093959734	0.3770053475935829	0.03185840707964602	0.07954545454545454	0.8079268292682927	0.2676056338028169	0.6740506329113926	0.07317073170731707	0.2932098765432099	0.04255319148936171	0.3333333333333333	0.9337979094076656
4638	0.05328376703841388	0.3939393939393939	0.17926886965335495	0.10876530785195464	0.4754558514753011	0.21616044214096802	0.42404624271271457	0.26087633129535365	0.475842496023618	0.751207729468599	0.7205128205128205	0.4439318203485775	0.23092616497120189	0.24453551912568294	0.0	0.32242249669037953	0.2651086091947611	0.19247779406975382	0.48954846292091975	0.1320754716981132	0.25	0.50179764389615	0.21244873925315874	0.4310850553019419	0.21655518394648826	0.29029354749376907	0.0	0.5097529258777634	0.43962115232833465	0.2857142857142857	0.2702702702702703	0.14285714285714285	0.024096385542168672	0.0425531914893617	0.8231780167264038	0.014285714285714285	0.5806938159879337	0.29437229437229434	0.43638676844783725	0.08333333333333334	0.4166666666666667	0.2708333333333334	0.22222222222222224	0.4444444444444445	0.7853810264385693	0.5	0.3820224719101124	0.14594594594594595	0.5000000000000001	0.010067114093959734	0.3048128342245989	0.005309734513274335	0.11363636363636362	0.7286585365853658	0.2605633802816902	0.7341772151898734	0.07317073170731707	0.22530864197530864	0.028368794326241138	0.6	0.818815331010453
4642	0.030978934324659233	0.43434343434343436	0.16629502006892358	0.2269522334910327	0.40003867830699524	0.15856974275650224	0.2176281081561152	0.2614199346823225	0.47605460900536517	0.7246376811594203	0.7487179487179487	0.3409805675810297	0.21588085186217773	0.23770491803278676	0.0	0.24238059907767057	0.19149082032642434	0.19247779406975382	0.4163441727196563	0.13679245283018868	0.25	0.5020425209451074	0.26214126622188866	0.22512771627178443	0.15886287625418058	0.3315563555801717	0.2	0.4902470741222367	0.494869771112865	0.2857142857142857	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8351254480286738	0.0857142857142857	0.574660633484163	0.23376623376623376	0.440203562340967	0.06666666666666667	0.37499999999999994	0.23611111111111113	0.4444444444444445	0.4814814814814815	0.7900466562986003	0.5	0.4044943820224719	0.15135135135135133	0.3923611111111111	0.020134228187919465	0.2486631016042781	0.026548672566371685	0.15909090909090912	0.5396341463414634	0.2605633802816902	0.7879746835443037	0.19512195121951217	0.11111111111111112	0.04255319148936171	0.4666666666666665	0.9094076655052266
4644	0.028500619578686492	0.48484848484848486	0.19474288789783092	0.20759462421633174	0.4388551221129406	0.14271143423034502	0.31061163574126405	0.25822866303411707	0.4724223622363695	0.7342995169082126	0.7256410256410256	0.3565415507423897	0.2291046858103312	0.23497267759562845	0.0	0.2906064970395263	0.2638193260529975	0.19247779406975382	0.4598710479744616	0.1320754716981132	0.25	0.49785920469208506	0.23654208566223986	0.31797733632636366	0.1429765886287625	0.26765438936582664	0.0	0.4967490247074123	0.47513812154696133	0.42857142857142855	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8172043010752688	0.02857142857142857	0.5761689291101056	0.3722943722943723	0.44147582697201027	0.1	0.625	0.3055555555555556	0.33333333333333337	0.4814814814814815	0.7978227060653188	0.5	0.4157303370786517	0.18378378378378377	0.4861111111111112	0.01342281879194631	0.2700534759358289	0.028318584070796453	0.11363636363636362	0.6981707317073171	0.2676056338028169	0.7943037974683544	0.07317073170731707	0.16358024691358025	0.049645390070921995	0.5333333333333332	0.8919860627177701
4645	0.06815365551425032	0.25252525252525254	0.18325562538009324	0.23681379554087278	0.41790805613879983	0.048396230890567736	0.27290353698007247	0.23896591713352608	0.47477290503055286	0.6545893719806763	0.6743589743589744	0.33312122483898143	0.221643827521062	0.2581967213114753	0.0	0.25845589839828914	0.20064445210658222	0.19247779406975382	0.44898932916076023	0.1320754716981132	0.25	0.5005664565111141	0.22449541245769924	0.280837488304532	0.04849498327759196	0.2996399889227361	0.2	0.5422626788036412	0.4869771112865035	0.46428571428571425	0.2702702702702703	0.2857142857142857	0.024096385542168672	0.0425531914893617	0.8172043010752688	0.014285714285714285	0.579185520361991	0.2987012987012987	0.4427480916030535	0.13333333333333333	0.625	0.3402777777777778	0.3888888888888889	0.5555555555555556	0.8024883359253498	0.5	0.4044943820224719	0.1891891891891892	0.6284722222222223	0.0033557046979865775	0.2192513368983957	0.003539823008849558	0.14772727272727276	0.7225609756097562	0.2676056338028169	0.6455696202531644	0.1219512195121951	0.2037037037037037	0.028368794326241138	0.7999999999999998	0.686411149825784
4646	0.030978934324659233	0.31313131313131315	0.17305223312385973	0.2108487417123406	0.4557243894352967	0.13019171697285242	0.33932607473832915	0.2562077375013857	0.47477290503055286	0.7536231884057971	0.7102564102564103	0.342427594105916	0.21506670860501267	0.2213114754098361	0.0	0.2526949766508096	0.28315857317945115	0.19247779406975382	0.47965599127210035	0.14150943396226418	0.25	0.5005664565111141	0.2275070807588344	0.346676309797779	0.13043478260869562	0.25450013846579894	0.2	0.49154746423927187	0.4632991318074191	0.5	0.3243243243243243	0.14285714285714285	0.03614457831325301	0.0425531914893617	0.8315412186379928	0.05714285714285714	0.5776772247360483	0.23809523809523808	0.44083969465648865	0.06666666666666667	0.5416666666666666	0.23611111111111113	0.33333333333333337	0.4814814814814815	0.7947122861586313	0.5	0.4157303370786517	0.2108108108108108	0.5659722222222222	0.010067114093959734	0.37967914438502676	0.01238938053097345	0.11363636363636362	0.7804878048780489	0.35211267605633806	0.7151898734177216	0.1219512195121951	0.22222222222222224	0.049645390070921995	0.6	0.8083623693379791
4647	0.0322180916976456	0.3434343434343434	0.18176903831339955	0.3231541506263139	0.46249309315946513	0.1627429818423331	0.2344330369598755	0.2568025035600693	0.4724223622363695	0.7584541062801933	0.6974358974358974	0.23725788157989153	0.22517786873001974	0.22677595628415292	0.0	0.2000320051208193	0.17099093984601996	0.19247779406975382	0.4846022270965101	0.13679245283018868	0.25	0.49785920469208506	0.2531062613184832	0.24200946537261703	0.16304347826086954	0.31687898089171973	0.2	0.4980494148244474	0.4932912391475927	0.39285714285714285	0.2702702702702703	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8064516129032258	0.0857142857142857	0.579185520361991	0.2121212121212121	0.4433842239185751	0.05	0.5416666666666666	0.19444444444444448	0.3888888888888889	0.5185185185185186	0.8118195956454121	0.75	0.42696629213483145	0.1891891891891892	0.6371527777777779	0.01342281879194631	0.22459893048128343	0.008849557522123894	0.15909090909090912	0.701219512195122	0.28169014084507044	0.7500000000000001	0.1463414634146341	0.212962962962963	0.035460992907801414	0.6	0.818815331010453
4648	0.0322180916976456	0.40404040404040403	0.15615920008108655	0.17943458196058126	0.451541606807382	0.13937284296168032	0.213668971793561	0.2384734764182719	0.47092779310611604	0.7995169082125604	0.7589743589743589	0.35186103057217416	0.21901938462264361	0.2213114754098361	0.0	0.23500487350703383	0.19806588582305507	0.19247779406975382	0.47569900261257264	0.14622641509433962	0.25	0.49613826320913434	0.23804791981280743	0.22175136645161792	0.13963210702341136	0.2651620049847688	0.2	0.5240572171651496	0.49960536700868186	0.39285714285714285	0.29729729729729737	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8363201911589009	0.04285714285714285	0.5822021116138764	0.24242424242424243	0.44083969465648865	0.13333333333333333	0.5	0.3402777777777778	0.5	0.4814814814814815	0.8024883359253498	0.5	0.4157303370786517	0.27567567567567564	0.4097222222222222	0.01342281879194631	0.3074866310160428	0.017699115044247784	0.13636363636363638	0.5975609756097562	0.4084507042253521	0.449367088607595	0.1219512195121951	0.47222222222222227	0.09929078014184396	0.5333333333333332	0.7142857142857143
4649	0.03469640644361834	0.3939393939393939	0.16217311980539226	0.19981622881397942	0.45502265443695433	0.02252214855841645	0.18575438534541724	0.2724135137670223	0.47135878863285746	0.7801932367149759	0.7307692307692307	0.3417671313867634	0.23522683840116934	0.23770491803278676	0.0	0.23769621321229575	0.27284430804534254	0.19247779406975382	0.4944946987453295	0.13679245283018868	0.25	0.4966348194472979	0.28171711017926715	0.19305239298020252	0.022575250836120397	0.2247992245915259	0.2	0.47204161248374515	0.5035516969218626	0.3214285714285714	0.24324324324324323	0.2857142857142857	0.03614457831325301	0.06382978723404255	0.8267622461170848	0.05714285714285714	0.5822021116138764	0.33333333333333326	0.4427480916030535	0.15000000000000002	0.5	0.36805555555555564	0.5	0.4814814814814815	0.8009331259720062	0.5	0.42696629213483145	0.2216216216216216	0.5399305555555556	0.01342281879194631	0.3877005347593583	0.05663716814159292	0.11363636363636362	0.7439024390243902	0.295774647887324	0.7848101265822786	0.04878048780487804	0.20987654320987656	0.021276595744680857	0.6666666666666666	0.8118466898954704
4650	0.03965303593556382	0.3939393939393939	0.1629839854044192	0.19674584658057842	0.46169742512984857	0.1510579124020067	0.34425894463870066	0.31801224493276375	0.48011333825893737	0.7584541062801933	0.7128205128205128	0.336392922789411	0.22771048071588085	0.26775956284152996	0.0	0.2358050015275171	0.31281208544001343	0.19247779406975382	0.4836129799316281	0.14622641509433962	0.25	0.5067155912960447	0.2937637833838077	0.35005265961794557	0.15133779264214045	0.24058432567155913	0.2	0.5201560468140443	0.46882399368587213	0.39285714285714285	0.2702702702702703	0.14285714285714285	0.03614457831325301	0.0425531914893617	0.8231780167264038	0.02857142857142857	0.579185520361991	0.2987012987012987	0.44083969465648865	0.15000000000000002	0.5	0.3194444444444445	0.3888888888888889	0.4444444444444445	0.7962674961119751	0.5	0.4157303370786517	0.2	0.5625000000000001	0.0033557046979865775	0.3342245989304813	0.028318584070796453	0.1022727272727273	0.7835365853658537	0.41549295774647893	0.7468354430379747	0.2195121951219512	0.22839506172839508	0.07801418439716312	0.6666666666666666	0.7909407665505226
4651	0.028500619578686492	0.43434343434343436	0.1629839854044192	0.19391435612324504	0.44959111504033594	0.15022326458484053	0.1779083401080042	0.296926828852336	0.46943322397586257	0.7753623188405797	0.7256410256410256	0.33998685829559666	0.21665229212059287	0.20081967213114757	0.0	0.23779804768763002	0.27155502490357897	0.19247779406975382	0.4727312611179268	0.13679245283018868	0.25	0.49441732172618363	0.31032795904005106	0.18461151842978624	0.15050167224080266	0.23629188590418165	0.2	0.49284785435630696	0.5059194948697711	0.39285714285714285	0.21621621621621617	0.2857142857142857	0.03614457831325301	0.0425531914893617	0.8267622461170848	0.02857142857142857	0.583710407239819	0.2294372294372294	0.4421119592875319	0.08333333333333334	0.5	0.22916666666666669	0.4444444444444445	0.4444444444444445	0.8024883359253498	0.5	0.4157303370786517	0.1945945945945946	0.5034722222222223	0.010067114093959734	0.2754010695187166	0.053097345132743355	0.11363636363636362	0.7042682926829269	0.2605633802816902	0.768987341772152	0.17073170731707316	0.12037037037037038	0.04255319148936171	0.4000000000000001	0.9372822299651568
